region,island,lon,lat,distance.from.port.v20201104.tiff,distance.from.shore.tif,gpw_v4_population_density_rev11_1_deg.nc,gpw_v4_population_density_rev11_15_min.nc,gpw_v4_population_density_rev11_2000_30_sec_2000.tif,gpw_v4_population_density_rev11_2005_30_sec_2005.tif,gpw_v4_population_density_rev11_2010_30_sec_2010.tif,gpw_v4_population_density_rev11_2015_30_sec_2015.tif,gpw_v4_population_density_rev11_2020_30_sec_2020.tif,gpw_v4_population_density_rev11_2pt5_min.nc,gpw_v4_population_density_rev11_30_min.nc,hi_otp_all_coastal_mod.tif,hi_otp_all_fishing.tif,hi_otp_all_fishing_com.tif,hi_otp_all_fishing_com_line.tif,hi_otp_all_fishing_com_net.tif,hi_otp_all_fishing_com_spear.tif,hi_otp_all_fishing_rec.tif,hi_otp_all_fishing_rec_boat.tif,hi_otp_all_fishing_rec_boat_spear.tif,hi_otp_all_fishing_rec_shore.tif,hi_otp_all_fishing_rec_shore_line.tif,hi_otp_all_fishing_rec_shore_net.tif,hi_otp_all_fishing_rec_shore_spear.tif,hi_otp_all_invasive_algae.tif,hi_otp_all_invasive_fish.tif,hi_otp_all_nearshore_dev.tif,hi_otp_all_nearshore_sediment.tif,hi_otp_all_osds_effluent.tif,hi_otp_all_osds_nitrogen.tif,hi_otp_all_osds_phosphorus.tif,MHI_Boat_Spear_hr.tif,MHI_Shore_Spear_hr.tif
MHI,Hawaii,-156.049831,19.7569,10.488682746887207,0,32.57864761352539,15.708931922912598,0,0,0,0,0,0,32.57864761352539,0,9.30583381652832,0.0665927305817604,0.06240943819284439,NA,0.004183294251561165,9.239240646362305,0.4097326099872589,0.253120481967926,8.829507827758789,0.7279808521270752,0.7522310018539429,7.3492960929870605,0,1,0.06444641947746277,NA,0,0,0,0.25446876883506775,11.71767520904541
MHI,Hawaii,-156.01742,19.802203,14.455340385437012,0,32.57864761352539,15.708931922912598,0,0,0,0,0,0.5798286199569702,32.57864761352539,0,12.193610191345215,0.0665927305817604,0.06240943819284439,NA,0.004183294251561165,12.1270170211792,0.34443867206573486,0.2127479463815689,11.782578468322754,7.2806267738342285,1.8811569213867188,4.501951694488525,0,1,0.005551459267735481,NA,0,0,0,0.21366505324840546,7.323490142822266
MHI,Hawaii,-155.830251,19.983558,6.671695709228516,0,12.04177474975586,12.614938735961914,0,0,0,0,0,18.74169921875,13.703070640563965,0,29.256580352783203,0.06240943819284439,0.06240943819284439,NA,0,29.194169998168945,0.07082446664571762,0,29.123327255249023,29.123327255249023,0,0,1,1,0.029825888574123383,13.798460960388184,7894.0859375,684.8897705078125,225.57562255859375,0,0.03568322956562042
MHI,Hawaii,-155.800695,20.252542,23.56001091003418,0,19.05618667602539,6.264719009399414,1.363565444946289,1.521546483039856,1.6978312730789185,1.8945399522781372,2.114039182662964,8.054699897766113,16.876392364501953,0,24.784090042114258,0.01192034687846899,0.010167503729462624,NA,0.0017528432654216886,24.77216911315918,0.06355876475572586,0.03921733796596527,24.70861053466797,18.201976776123047,1.8811569213867188,4.625476837158203,0,1,0.021456781774759293,6.908267974853516,1980.594970703125,419.4192810058594,115.45453643798828,0.03937956318259239,2.4423537254333496
MHI,Hawaii,-156.03246,19.674787,1.0470635890960693,0,32.57864761352539,41.016571044921875,0,0,0,0,0,26.008670806884766,32.57864761352539,0,11.049222946166992,0.17750871181488037,0.10236610472202301,NA,0.07514259964227676,10.87171459197998,0.5122470259666443,0.3164905905723572,10.358709335327148,26.967079593585087,3.0096967220306396,7.349012851715088,0,1,0.022494057193398476,NA,3381.15869140625,425.4884033203125,130.15338134765625,0.3181588649749756,11.67729377746582
MHI,Hawaii,-155.059989,19.740152,1.1119493246078491,0,12.04177474975586,67.83396911621094,0,0,0,0,0,311.09222412109375,21.71297264099121,1,12.254424095153809,0.12617693841457367,0.0598161481320858,0.027503913268446922,0.0388568751513958,12.128247261047363,0.6740678548812866,0.4153105318546295,11.454179763793945,1.0921076536178589,3.0096967220306396,7.352375030517578,0,1,0.05662362650036812,0.28101413074940684,0,0,0,0.416897714138031,24.338720321655273
MHI,Hawaii,-155.869178,19.030253,68.097076416015625,1,12.04177474975586,9.009204864501953,0.12784549593925476,0.14265753328800201,0.15918567776679993,0.17762874066829681,0.19820863008499146,0.125814288854599,4.933410167694092,0,9.984930992126465,0.0650845319032669,0.05893661826848984,1.9894400611519814e-4,0.005948971025645733,9.919846534729004,0.048205964267253876,0.029735390096902847,9.8716402053833,7.2806267738342285,1.0532779455184937,2.5910136699676514,0,1,0.10332895815372467,0.0359888738884307,0,0,0,0.029990127310156822,0.42426586151123047
MHI,Hawaii,-155.895701,19.262566,42.45720672607422,0,12.04177474975586,11.044944763183594,3.065476894378662,3.4206395149230957,3.816951036453247,4.259178638458252,4.752642631530762,11.32451343536377,4.933410167694092,0,9.417482376098633,0.17750871181488037,0.10236610472202301,1.9894400611519814e-4,0.07514259964227676,9.239974021911621,0.19251683354377747,0.11888914555311203,9.046552658081055,7.2806267738342285,0.7522310018539429,1.7659255266189575,0,1,0.04712390899658203,NA,0,0,0,0.11963020265102386,0.9710877537727356
MHI,Hawaii,-155.889545,19.302749,38.4638557434082,0,12.04177474975586,11.044944763183594,20.331756591796875,22.68737030029297,25.315902709960938,28.24897575378418,31.521869659423828,19.727802276611328,4.933410167694092,0,7.6579742431640625,0.17750871181488037,0.10236610472202301,NA,0.07514259964227676,7.480465412139893,0.23256830871105194,0.1436382681131363,7.247897148132324,0.7279808521270752,1.8811569213867188,4.638759136199951,0,1,0.04807359725236893,NA,8431.67578125,1402.544189453125,398.6371765136719,0.1440705507993698,1.7350939214229584
MHI,Hawaii,-155.845012,20.053892,2.3666679859161377,2,19.05618667602539,14.822127342224121,61.980995178222656,69.16204833984375,77.175079345703125,86.11650085449219,96.09385681152344,45.41016387939453,16.876392364501953,0,24.929529190063477,0.0665927305817604,0.06240943819284439,NA,0.004183294251561165,24.86293601989746,0.21838417649269104,0.1347230225801468,24.64455223083496,18.201976776123047,1.8811569213867188,4.561418533325195,0,1,0.02527213655412197,130.44873046875,13213.3974609375,1859.2694091796875,549.3604736328125,0.1352607011795044,4.540408611297607
MHI,Hawaii,-155.958843,19.542758,10.849468231201172,0,12.04177474975586,43.40108871459961,49.22587585449219,54.92912673950195,61.293155670166016,68.39451599121094,76.3186264038086,212.3274383544922,13.703070640563965,0,18.4251651763916,0.17750871181488037,0.10236610472202301,NA,0.07514259964227676,18.247655868530273,0.5346629023551941,0.33033865690231323,17.712459564208984,7.2806267738342285,3.0096967220306396,7.422135353088379,0,1,0.13022932410240173,NA,367.82476806640625,20.5133056640625,7.441378116607666,0.3320434093475342,11.805883407592773
MHI,Hawaii,-155.930896,19.854674,22.12029457092285,0,12.04177474975586,12.614938735961914,1.2552738189697266,1.4007084369659424,1.5629929304122925,1.74407958984375,1.9461467266082764,1.2710230350494385,13.703070640563965,0,10.68648624420166,0.0665927305817604,0.06240943819284439,NA,0.004183294251561165,10.619893074035645,0.2594761848449707,0.16019652783870697,10.360416412353516,18.201976776123047,3.0096967220306396,7.350719928741455,0,1,0.0020627991762012243,NA,820.5322265625,122.18856811523438,36.95224380493164,0.16090242564678192,11.714009284973145
MHI,Hawaii,-155.118784,19.886182,18.86598777770996,0,12.04177474975586,16.424192428588867,49.751617431640625,55.51578140258789,61.94778060913086,69.12498474121094,77.13372039794922,26.548208236694336,21.71297264099121,0,25.159320831298828,0.044296927750110626,0.014458424411714077,9.750288154464215e-5,0.02974100038409233,25.11502456665039,0.46942856907844543,0.28922638297080994,24.64559555053711,18.201976776123047,1.8811569213867188,4.5624613761901855,0,0,0.061283860355615616,64.91645050048828,11034.7431640625,2213.159423828125,634.37042236328125,0.2898600995540619,8.619584083557129
MHI,Hawaii,-155.901028,19.218277,46.78042221069336,0,12.04177474975586,9.009204864501953,3.065477132797241,3.4206395149230957,3.816951274871826,4.259178638458252,4.752642631530762,7.08676815032959,4.933410167694092,0,25.05332374572754,0.17750871181488037,0.10236610472202301,1.9894400611519814e-4,0.07514259964227676,24.87581443786621,0.1531537026166916,0.09456732869148254,24.721893310546875,18.201976776123047,1.8811569213867188,4.638759136199951,0,1,0.03186739236116409,NA,4640.2509765625,420.23980712890625,133.69015502929688,0.09506388753652573,0.855389192700386
MHI,Hawaii,-155.523119,20.117904,33.574974060058594,0,19.05618667602539,18.829055786132813,0,0,0,0,0,7.755756378173828,16.876392364501953,0,4.18066930770874,0.044296927750110626,0.014458424411714077,9.750288154464215e-5,0.02974100038409233,4.1363725662231445,0.01800617016851902,0.01109553687274456,4.118366241455078,0,1.8811569213867188,4.118366241455078,0,0,0.010118047706782818,3.382535696029663,0,0,0,0.011096888221800327,2.033040761947632
MHI,Hawaii,-155.909741,19.171803,52.01335144042969,0,12.04177474975586,9.009204864501953,0,0,0,0,0,18.430133819580078,4.933410167694092,0,18.18032455444336,0.0650845319032669,0.05893661826848984,1.9894400611519814e-4,0.005948971025645733,18.1152400970459,0.12040075659751892,0.07433140277862549,17.995468139648438,10.921076774597168,3.0096967220306396,7.0743913650512695,0,1,0.027713369578123093,NA,339.53057861328125,65.0059585571289,18.10829734802246,0.07462823390960693,1.266533613204956
MHI,Hawaii,-155.294332,20.022652,40.228248596191406,0,19.05618667602539,26.27351188659668,0,0,0,0,0,1.5936306715011597,26.27351188659668,0,0.17205142974853516,0.044296927750110626,0.014458424411714077,9.750288154464215e-5,0.02974100038409233,0.12775449454784393,0.12775449454784393,0.07871146500110626,0,0,0,0,0,1,0.0095790084451437,56.01322555541992,2206.94873046875,505.3912353515625,137.92015075683594,0.07891248911619186,0
MHI,Hawaii,-155.764613,20.24141,23.408864974975586,0,19.05618667602539,14.822127342224121,0.5405517220497131,0.603179395198822,0.6730630993843079,0.7510433793067932,0.8380584120750427,42.68772506713867,16.876392364501953,0,11.201482772827148,0.01192034687846899,0.010167503729462624,NA,0.0017528432654216886,11.189562797546387,0.049135442823171616,0.03031644970178604,11.140739440917969,0.7279808521270752,3.0096967220306396,7.403062343597412,0,1,0.019106492400169373,14.697640419006348,311.2363586425781,71.27312469482422,19.43812370300293,0.030324874445796013,3.908402681350708
MHI,Hawaii,-155.99838,19.828644,17.91388702392578,0,12.04177474975586,12.614938735961914,1.7940752506256104,2.001934766769409,2.2338764667510986,2.4926910400390625,2.78149151802063,3.6188671588897705,13.703070640563965,0,10.73155403137207,0.0665927305817604,0.06240943819284439,NA,0.004183294251561165,10.664960861206055,0.3175366520881653,0.19610628485679626,10.347424507141113,29.123327255249023,3.0096967220306396,7.3377275466918945,0,1,0.003271938068792224,NA,127.32395935058594,0.4810016453266144,0.9620032906532288,0.19659259915351868,11.678866386413574
MHI,Hawaii,-155.36388949,20.05500748,48.27415466308594,0,19.05618667602539,26.27351188659668,12.823990821838379,14.309762954711914,15.967676162719727,17.817672729492188,19.882009506225586,67.703369140625,26.27351188659668,0,0.1146235391497612,0.044296927750110626,0.014458424411714077,9.750288154464215e-5,0.02974100038409233,0.07032661139965057,0.07082395255565643,0.04363546147942543,0,0,0,0,0,1,0.040398284792900085,23.954898834228516,11515.7451171875,2617.992919921875,715.03717041015625,0.04363485053181648,0
MHI,Hawaii,-155.83898599,19.01857392,69.87574768066406,0,12.04177474975586,9.009204864501953,0.10248810052871704,0.11436223983764648,0.1276121288537979,0.14239712059497833,0.1588951051235199,0.125814288854599,4.933410167694092,0,19.177534103393555,0.0650845319032669,0.05893661826848984,1.9894400611519814e-4,0.005948971025645733,19.112449645996094,0.041180480271577835,0.02539617195725441,19.07126808166504,18.201976776123047,1.8811569213867188,0.8692916631698608,0,0,0.1054113507270813,2.926569883108243e-4,0,0,0,0.025597602128982544,0.4949469268321991
MHI,Hawaii,-155.87811925,19.93578823,12.2858247756958,0,12.04177474975586,12.614938735961914,76.45963287353516,85.31815338134766,95.2030258178711,106.23313903808594,118.54119873046875,53.13466262817383,13.703070640563965,0,28.9440975189209,0.0665927305817604,0.06240943819284439,NA,0.004183294251561165,28.877504348754883,0.2438860982656479,0.15050502121448517,28.63381004333496,18.201976776123047,3.0096967220306396,7.422137260437012,0,1,0.006494556553661823,32.33818134814455,2645.509033203125,593.99462890625,163.59715270996094,0.15131282806396484,9.116853713989258
MHI,Hawaii,-155.83226262,19.97885806,6.671695709228516,0,12.04177474975586,12.614938735961914,17.08633804321289,19.065940856933594,21.274900436401367,23.73978614807129,26.490251541137695,18.74169921875,13.703070640563965,0,39.836326599121094,0.0665927305817604,0.06240943819284439,NA,0.004183294251561165,39.76973342895508,0.23088903725147247,0.14245568215847015,39.53884506225586,29.123327255249023,3.0096967220306396,7.405820369720459,1,1,0.061233311891555786,115.72651672363281,7724.3203125,671.23779296875,220.59584045410156,0.14238514006137848,3.816586494445801
MHI,Hawaii,-155.89981439,19.2123574,47.86479187011719,0,12.04177474975586,9.009204864501953,4.502308368682861,5.023940563201904,5.606009006500244,6.255514621734619,6.980271339416504,7.08676815032959,4.933410167694092,0,22.582847595214844,0.17750871181488037,0.10236610472202301,1.9894400611519814e-4,0.07514259964227676,22.405338287353516,0.14827539026737213,0.09155331552028656,22.257808685302734,18.201976776123047,1.8811569213867188,4.055831432342529,0,1,0.03186739236116409,NA,8092.14501953125,828.22821044921875,256.0767822265625,0.09195224940776825,0.7860288023948669
MHI,Hawaii,-155.89941935,19.25695055,42.45720672607422,0,12.04177474975586,11.044944763183594,3.065477132797241,3.420639753341675,3.816951036453247,4.259178638458252,4.752642631530762,11.32451343536377,4.933410167694092,0,10.254135131835938,0.17750871181488037,0.10236610472202301,1.9894400611519814e-4,0.07514259964227676,10.076626777648926,0.1883888691663742,0.11633827537298203,9.888237953186035,7.2806267738342285,0.7522310018539429,1.8553800582885742,0,1,0.04587941989302635,NA,0,0,0,0.11707719415426254,0.8987916707992554
MHI,Hawaii,-155.0877632,19.77316163,5.444273471832275,0,12.04177474975586,16.424192428588867,124.1240463256836,138.5049285888672,154.55194091796875,172.45816040039063,192.43898010253906,73.44168853759766,21.71297264099121,0,25.483016967773438,0.12617693841457367,0.0598161481320858,0.027503913268446922,0.0388568751513958,25.356840133666992,0.65302276611328125,0.40234413743019104,24.704282760620117,18.201976776123047,1.8811569213867188,4.62114953994751,0,0,0.017297476530075073,45.90155792236328,5404.19482421875,1237.405029296875,337.7055969238281,0.4036809802055359,12.542271614074707
MHI,Hawaii,-155.90632134,19.89316491,18.65751838684082,0,12.04177474975586,12.614938735961914,0.5271016955375671,0.5881710648536682,0.6563158631324768,0.7323558926582336,0.8172058463096619,2.11738920211792,13.703070640563965,0,39.80323791503906,0.0665927305817604,0.06240943819284439,NA,0.004183294251561165,39.73664474487305,0.2514917850494385,0.15523292124271393,39.48493957519531,29.123327255249023,3.0096967220306396,7.351914882659912,0,1,0.00514533556997776,NA,226.3537139892578,51.834999084472656,14.147107124328613,0.1563151776790619,9.10507869720459
MHI,Hawaii,-155.873407,20.090013,6.954500198364258,0,19.05618667602539,14.822127342224121,0.2226225584745407,0.24841536581516266,0.2771964967250824,0.3093121647834778,0.3451487421989441,5.727386951446533,16.876392364501953,0,24.99202537536621,0.0665927305817604,0.06240943819284439,NA,0.004183294251561165,24.925432205200195,0.20534294843673706,0.12667572498321533,24.720476150512695,18.201976776123047,1.8811569213867188,4.637342929840088,0,1,0.005521033424884081,2.084486484527588,0,0,0,0.12708429992198944,4.05103874206543
MHI,Hawaii,-155.344223,20.047385,46.078887939453125,0,19.05618667602539,26.27351188659668,3.323256015777588,3.708284854888916,4.137922286987305,4.617337703704834,5.152297019958496,67.703369140625,26.27351188659668,0,0.12763510644435883,0.044296927750110626,0.014458424411714077,9.750288154464215e-5,0.02974100038409233,0.0833381786942482,0.08391594141721725,0.05170165002346039,0,0,0,0,0,1,0.03938023000955582,41.68830108642578,2291.831298828125,524.82940673828125,143.2394561767578,0.051362544298172,0
MHI,Hawaii,-155.91550673,19.15302216,54.02912521362305,0,12.04177474975586,9.009204864501953,0,0,0,0,0,0.40475133061408997,4.933410167694092,0,22.909791946411133,0.0650845319032669,0.05893661826848984,1.9894400611519814e-4,0.005948971025645733,22.844707489013672,0.10902649909257889,0.06730447709560394,22.736255645751953,18.201976776123047,1.8811569213867188,4.534279823303223,0,1,0.02445169910788536,NA,56.58842849731445,0.21220660209655762,0.42441320419311523,0.06767832487821579,0.8151385188102722
MHI,Hawaii,-155.61379242,18.96727181,84.0300064086914,2,0.3042518198490143,0.32297614216804504,0.1607792228460312,0.17940692603588104,0.20019280910491943,0.22338692843914032,0.2492682933807373,0.08544465899467468,0.3042518198490143,0,17.44756317138672,0.05976376309990883,0.03582990914583206,8.738685282878578e-4,0.023059986531734467,17.387800216674805,0.02090403251349926,0.01287905965000391,17.36684799194336,10.921076774597168,1.8811569213867188,4.564615249633789,0,1,0.0087745888158679,0.027448337525129318,28.294214248657227,6.479374885559082,1.7683883905410767,0.012938044965267181,0.8074347376823425
MHI,Hawaii,-155.902417,19.227075,45.6973762512207,0,12.04177474975586,9.009204864501953,3.065476894378662,3.420639753341675,3.816951036453247,4.259178638458252,4.752642631530762,7.08676815032959,4.933410167694092,0,12.075296401977539,0.17750871181488037,0.10236610472202301,1.9894400611519814e-4,0.07514259964227676,11.897788047790527,0.16088984906673431,0.0993470549583435,11.736101150512695,7.2806267738342285,1.1285396416982014,4.455474853515625,0,1,0.03186739236116409,NA,0,0,0,0.10005728900432587,0.9427633881568909
MHI,Hawaii,-155.950035,19.485654,16.425180435180664,0,12.04177474975586,11.044944763183594,0,0,0,0,0,45.421260833740234,4.933410167694092,0,7.522094249725342,0.17750871181488037,0.10236610472202301,NA,0.07514259964227676,7.344585418701172,0.4851791560649872,0.29975223541259766,6.859406471252441,1.0921076536178589,1.1285396814346313,4.638759136199951,1,1,0.13022932410240173,4.561613475726633,0,0,0,0.3016285938876016,7.36841344833374
MHI,Hawaii,-154.885278,19.559103,25.26023292541504,0,50.91981887817383,82.29288482666016,434.633056640625,484.9891357421875,541.179443359375,603.8798828125,673.84466552734375,126.35205078125,82.29288482666016,0,25.306255340576172,0.2864392399787903,0.10824771970510483,0.021953795105218887,0.15623773634433746,25.01981544494629,0.32124894857406616,0.19792616367340088,24.698566436767578,18.201976776123047,1.8811569213867188,4.615433692932129,0,0,0.442470520734787,NA,39215.78125,5794.8955078125,1674.2960205078125,0.19888176023960114,15.227542877197266
MHI,Hawaii,-155.949476,19.484837,17.48270034790039,2,12.04177474975586,11.044944763183594,7.999057769775391,8.925819396972656,9.959955215454102,11.11390495300293,12.401548385620117,45.421260833740234,4.933410167694092,0,7.465030670166016,0.17750871181488037,0.10236610472202301,NA,0.07514259964227676,7.287521839141846,0.484266072511673,0.29918786883354187,6.803255558013916,1.0921076536178589,1.1285396814346313,4.582608222961426,1,1,0.13022932410240173,4.5139289577718795,0,0,0,0.3010876178741455,6.079334259033203
MHI,Hawaii,-155.48646,20.106631,36.35239028930664,0,19.05618667602539,26.27351188659668,0,0,0,0,0,18.448945999145508,26.27351188659668,0,6.587630748748779,0.044296927750110626,0.014458424411714077,9.750288154464215e-5,0.02974100038409233,6.543334007263184,0.023578716441988945,0.014528052881360054,6.51991605758667,0,1.8811569213867188,4.638759136199951,0,1,0.059895701706409454,47.7041015625,0,0,0,0.014539051800966263,1.6118144989013672
MHI,Hawaii,-155.7970292,20.24934433,23.56001091003418,0,19.05618667602539,14.822127342224121,8.372345924377441,9.342355728149414,10.424751281738281,11.632550239562988,12.980284690856934,117.6961898803711,16.876392364501953,0,6.532329082489014,0.01192034687846899,0.010167503729462624,NA,0.0017528432654216886,6.520408630371094,0.06162042170763016,0.03802091255784035,6.4587883949279785,0,1.8811569213867188,4.57763147354126,0,1,0.020210111513733864,14.279268264770508,537.590087890625,89.12677764892578,25.309173583984375,0.0382576622068882,2.435680389404297
MHI,Hawaii,-156.055423,19.747491,9.83180046081543,0,32.57864761352539,41.016571044921875,0,0,0,0,0,0,32.57864761352539,0,12.005924224853516,0.0665927305817604,0.06240943819284439,NA,0.004183294251561165,11.9393310546875,0.42200082540512085,0.26070520281791687,11.516312599182129,1.0921076536178589,3.0096967220306396,7.41450834274292,0,1,0.06444641947746277,NA,0,0,0,0.26255184412002563,7.617484283447266
MHI,Hawaii,-155.554422,19.079331,77.2589111328125,1,12.04177474975586,3.5536208152770996,11.268089294433594,12.57359790802002,14.030360221862793,15.655901908874512,17.469778060913086,31.917905807495117,4.933410167694092,0,10.503629684448242,0.05976376309990883,0.03582990914583206,8.738685282878578e-4,0.023059986531734467,10.443865776062012,0.012115794233977795,0.007464393973350525,10.43183422088623,0,3.0096967220306396,7.422137260437012,0,1,0.0426764115691185,0.19816625717794523,650.76690673828125,86.80664825439453,26.186296463012695,0.007480408530682325,1.2094258069992065
MHI,Hawaii,-156.054655,19.741137,8.39332389831543,0,32.57864761352539,41.016571044921875,0,0,0,0,0,0,32.57864761352539,0,40.05120849609375,0.0665927305817604,0.06240943819284439,NA,0.004183294251561165,39.984615325927734,0.4301406741142273,0.2657374143600464,39.55516052246094,29.123327255249023,3.0096967220306396,7.422137260437012,0,1,0.06574521213769913,NA,1018.5916748046875,104.25003814697266,33.57108688354492,0.2663283050060272,11.774791717529297
